206,2014Q1,ML0021,23/01/2014,Dry,09:30:00,Weekday,A,Southbound,n/a,Private cycles,7
207,2014Q1,ML0021,23/01/2014,Dry,09:45:00,Weekday,A,Southbound,n/a,Private cycles,6
208,2014Q1,ML0021,24/01/2014,Dry,10:00:00,Weekday,A,Southbound,n/a,Private cycles,8
209,2014Q1,ML0021,24/01/2014,Dry,10:15:00,Weekday,A,Southbound,n/a,Private cycles,5
210,2014Q1,ML0021,24/01/2014,Dry,10:30:00,Weekday,A,Southbound,n/a,Private cycles,3
211,2014Q1,ML0021,24/01/2014,Dry,10:45:00,Weekday,A,Southbound,n/a,Private cycles,4
212,2014Q1,ML0021,24/01/2014,Dry,11:00:00,Weekday,A,Southbound,n/a,Private cycles,5
213,2014Q1,ML0021,24/01/2014,Dry,11:15:00,Weekday,A,Southbound,n/a,Private cycles,7
214,2014Q1,ML0021,24/01/2014,Dry,11:30:00,Weekday,A,Southbound,n/a,Private cycles,4
215,2014Q1,ML0021,24/01/2014,Dry,11:45:00,Weekday,A,Southbound,n/a,Private cycles,8
216,2014Q1,ML0021,24/01/2014,Dry,12:00:00,Weekday,A,Southbound,n/a,Private cycles,6
217,2014Q1,ML0021,24/01/2014,Dry,12:15:00,Weekday,A,Southbound,n/a,Private cycles,7
218,2014Q1,ML0021,24/01/2014,Dry,12:30:00,Weekday,A,Southbound,n/a,Private cycles,5
219,2014Q1,ML0021,24/01/2014,Dry,12:45:00,Weekday,A,Southbound,n/a,Private cycles,12
220,2014Q1,ML0021,24/01/2014,Dry,13:00:00,Weekday,A,Southbound,n/a,Private cycles,14
221,2014Q1,ML0021,24/01/2014,Dry,13:15:00,Weekday,A,Southbound,n/a,Private cycles,8
222,2014Q1,ML0021,24/01/2014,Dry,13:30:00,Weekday,A,Southbound,n/a,Private cycles,10
223,2014Q1,ML0021,24/01/2014,Dry,13:45:00,Weekday,A,Southbound,n/a,Private cycles,12
224,2014Q1,ML0021,23/01/2014,Dry,14:00:00,Weekday,A,Southbound,n/a,Private cycles,12
225,2014Q1,ML0021,23/01/2014,Dry,14:15:00,Weekday,A,Southbound,n/a,Private cycles,14
226,2014Q1,ML0021,23/01/2014,Dry,14:30:00,Weekday,A,Southbound,n/a,Private cycles,5
227,2014Q1,ML0021,23/01/2014,Dry,14:45:00,Weekday,A,Southbound,n/a,Private cycles,6
228,2014Q1,ML0021,23/01/2014,Dry,15:00:00,Weekday,A,Southbound,n/a,Private cycles,4
229,2014Q1,ML0021,23/01/2014,Dry,15:15:00,Weekday,A,Southbound,n/a,Private cycles,11
230,2014Q1,ML0021,23/01/2014,Dry,15:30:00,Weekday,A,Southbound,n/a,Private cycles,12
